x0;y;y_hat;right
[0,-20,40,24,-5,-11,31,-7,0,-23,-4,24,16,40,-32,-16,-30,20,-1,40,32,-31,-17,19,30,0,-48,49,-26,-2,-19,-15,35,0,-9,8,-7,-46,16,48,42,39,42,-45,-29,45];33;39;False
[-45,7,-37,11,43,-5,20,-17,21,7,19,4,7,35,-48,-38,-29,21,-7,-32,13,-26,-18,0,0,-49,0,46,-1,0,0,50,-37,-19,-15,-35,-47,5,-40,44,0,1,6,-21,-29,-50,41,22];40;41;False
[41,9,-2,46,38,19,-13,-20,49,0,26,0,0,-25,-30,0,-36,0,12,0,0];20;20;True
[0,39,0,-16,0,0,0,10,-2];6;6;True
[9,5,-17,-17,17,-20,29,47,-17,-32,37,0,15,39,-30,-35,41,2,-30,-19,49,34,-20,32,45,2,0,-10,-5,-46,49,-10,-40,-30,0,-21,14,21,8,31,45,32,27,0];43;43;True
[0,-45,41,10,-12,-28,23,32,-14,0,-5,-16,0,0,-32,-31,23,0,46,-5];17;13;False
[-29,-15,0,0,13,43,-1,37,-41,-21,41,37,0,-5,25,31,-8,-34,-1,50,-43,-26,25,0,-13,45,-48,34,-2,-32,-46,-19,-24,-18,32,-23,-4,2,45,5,-23,34,0,40,-27,-22,-9];42;40;False
[2,0,8,-49,26,29,0,-43,0];8;8;True
[-43,48,23,-5,-46,0,-31,8,-2,0,34,10,28,-7,-22,7,-32,-33,0,-10,47,-20,28,-9,13,-43,-12,21,2,2];18;23;False
[9,-12,-5,-12,-39,0,0,1,0,-13,50,-46,0,21,-24,0,0,16,5,-29,-6,-17,48,0,34,32,-17,-44,42];23;22;False
[0,0,36,0,-26,31,-33];3;4;False
[7,0,-42,0,0,-5,44,-7,-28,36,-2,0,-40,25,-36,11,43,-9,0,21,-37,0];21;21;True
[16,25,-2,-30,-36,-50,24,36,26,-23,-19,24,36,14,-48,-46,14,-9,-19,8,10,25,36,4,-6,-22,14,-43,0,-8,26,-34,0,3,-40,0,38];35;35;True
[0,39,46,-24,0,-25,-39,-8,0,36,0,10,-2,-3];10;9;False
[0,-25,-2,5,0,31,-2,49,20,-13,0,0];11;11;True
[-50,35,-41,-35,42,12,3,-41,45,-40,-20,-48,-4,-11,50,8,-29,0,46,1,-2];17;14;False
[8,-6,1,-40,-2,39,-2,-4,-33,0,-29,-16,16,-22,0,0,-44,-5,-30,-45];15;15;True
[15,39,50,-4,-26,27,37,1,33,5,0,26,4,-7,-48,-14,44,0,46,-29,19,-35,33,36,-47,0,-33,29,4,25,-10,-46,-19,-25,0,35,27,-36,40,4,33,0,0,-38,-7,11,-3,6];42;41;False
[3,-26,-10,-13,0,-29,-7,-41,-45,11,28,44,-20,34,-38,-26,10,0,-33,-30,9,-42,-2,-40,0,-21,33,-19,18];24;22;False
[0,-12,-10,0,-29,-28,-26,47,32,-6,-30,-14,11,0,-10,-40,0,10];16;16;True
[-43,38,0,7,39,-38,31,12,-32,-30,-14,-22,-16,0,36,-21,-16,9,28,15,20,50,42,44,-35,-47,-2,-24,50,-13,-3,-26,8,7,32,2,7,-5,-3,2];13;33;False
[9,-13,-19,0,48,-39,-8,6,-24,-19,29,-20,36,17,-14,34,0,-49,38,-30,-23,-8,0,9,-50,12,-46,-19,-23,-23,16,-12,-20,31,35,27,-49,34];22;31;False
[0,-2,-47,0,-41,-42,-6,30,-22,-48,35,-13,-7,-22,-19,42,44,22,-41,-1,28,5,-20,-43,-37,0,-10,21,-9,18,0,22,17,-50,6,0,-12,-31,-18];35;32;False
[-50,-24,-17,0,14,11,19,1,38,-37,-30,-37,1,-31,39,-48,43,46,19,-29,-46,7,30,32,0,0,24,22,31,-40,24,-37,-5,22,49];25;28;False
[31,-38,-48,-28,0,-41,-20,-22,-38,0,-38,-33,-24,39,-32,0,29,-16,17,0,-15,33,-37,45,13,15,3,-23,0,-18,-44,21,-27,11,4,-13,-3];28;30;False
[-50,-50,-38,45,-33,38,-6,1,31,14,9,36,0,-12,12,5,25,8,41,-49,-8,-18,-24,-36,-29,30,35,-27,37,0,-14,-24,41,4,22,-36,16,44,5,-15,0,28,10];40;41;False
[16,0,0,26,0,0,44,0,0];8;8;True
[0,31,-9,25,0,-29,0,9,-28,-28,-42,13,0,-44,43,25,-43,17,-43,0,-40,-39,42,38,1,41,-3,0,-43,17,-18,-30,39,-1];27;27;True
[35,0,0,-43,-27,0];5;5;True
[-39,1,-44,-14,16,5,46,-37,7,9,-28,48,-6,21,-20,15,4,50,-21,35,-22,0,30,20,23,34,-44,-38,28,42,-8,-45,49,-3,0,45,31,-3,-23,38,4,-32,33];34;36;False
[-27,15,-31,36,19,-34,-45,49,19,0,-12,0,-14,-3,-40,-35,14,15,0,10,20,0,6,-45,22,-40,0,-3,12,0,-8,1,-3,-9,15,41,37,-46,33,28,5,-41,0,32,-16];42;38;False
[4,45,5,-16,-22,49,-27,-36,-13,6,6,-39,-10,0,49,-1,-16,-6];13;11;False
[27,-32,25,-13,0,-5,29,11,27,9,-40,30,45,48,0,0,48,18,-7,-14,-1,0,49,-10,21,0,3,-41,0];28;28;True
[-28,35,2,6,-39,0,49,-21,-21,48,8,33];5;5;True
[-19,18,-22,-16,50,-32,0,30,9,34,43,5,48,13,-7,0,-42,-50,-45,24,-32,27,-35,18,41,-13,3,47,-30,-15,-13,21,18,-27,-19,14,-5,-41,-19,47,0,-50,-3];40;36;False
[29,16,-6,35,-34,-41,-33,-28,43,4,-44,34,0,6,0,-11,-40,10,41,-37,-26,26,12,33,27,-8,7,27,-45,9,-9,24,10];14;26;False
[-7,14,0,18,0,0,-5,25,46,16,-7,-44,0,31,42,-7,34,19,-11,-43,0,0,49];21;21;True
[0,50,0,0,5,22,-19,0];7;7;True
[11,7,26,-10,-2,32,-29,19,-24,-41,19,-17,-3,8,44,0,47,-20,0,-40,1,31,-6,23,6,5,37,29,-12];18;22;False
[-27,17,-15,29,0,26,32,-10,-24,45,-13,39,-23,6,-15,-15,0,21,21,21,-42,-16,2,-34];16;17;False
[11,0,0,0,-49,-45,19,-37,0,38,48,47,49,26,30,32,10,41,0,-7,19,-48,0,23];22;22;True
[-21,0,39,34,4,32,46,-9,-31,29,17,-3,5,5,0,15,12,0,0,-42,-28,21,-19,9,-35,-9,-32,-23,0,0,-21,-30];29;25;False
[11,36,26,7,-17,43,10,12,5,3,0,1,-12,50,-3,-32,-41,24,-42,-47,-4,23,-4,-32,37,42,4,7,-17,-10,-5,25,-29,-24,12,-6,-39,-14,0,-17,20,17,16,32,-30,31];38;39;False
[17,-7,49,15,44,-29,7,49,-17,-35,22,9,8,-25,-34,-9,18,49,-1,-45,-36,-35,-45,0,0,-34,20,23,-38,-36,-7,-42,-2,16,40,-16,-36,-25,-2];24;32;False
[-39,0,-3,0,44,0,0,-37,50,-44,-11,43,-22,13,7,-27,-24,0,0,0,-34,32,-50,0];23;23;True
[-23,0,0,-35,5,46,4,0,-6,43,0,40,-28,0];13;13;True
[-39,26,-18,32,0,27,42,33,42,-48,-36,7,36,0,-31,6,0,-3,29,-7,-12,0,33,0,-33,24,0,23,27,-42,-27,-46];26;25;False
[0,-46,-1,-31,4,-43,42,-30,-5,-19,43,34,-21,8,45,22,37,0];17;17;True
[11,-7,10,5,-30,10,46,-18,0,40,20,0,15,26,19,42,28,-29,-15,35,11,-14,-44,45,26,-39,42,6,0,0,42,-7,6,0,-7,-25,-41,31];33;31;False
[-41,23,-9,0,-4,49,-12,-38,-4,0,36,-47,19,-10,3,26,0,25,-24,-23,-14,15,-34,19,-36,0,-10,-38,45,-45,13,-18,-6];25;26;False
[-12,0,0,20,0,-42,-25,-46,-6,-35,-19,-14,-29,44,24,28,46,0,-42,-9,29,39,49,-23,6,-19,-2];17;20;False
[23,-21,-43,-16,6,-22,-7,39,38,-19,-2,0,21,15,42,21,-47,-47,49,22,-1,11,-17,0,0,-10,23,0,-38,-36,-22,0,46,-28,-5,41,28,22,-8];31;32;False
[19,37,10,40,-24,14,-39,-2,-34,9,-10,7,48,-43,-12,35,0,17,-42,21,0,0,-31,21,11,29,42,40,-24,-31,2];21;24;False
[0,0,14,22,-47,2,-36,-17,-49,29,0,0,26,-21,9,39,18,-50,-39,44,-39,44,15,-3,-11,-12,50,17,-44,-33,35,-19,48,2,13];11;28;False
[38,-17,0,0,-29,48,36,4,32,-30,-23,15,-44,-23,-4,-47,-19,13,18,3,3,-2,36,0,-19,27,0,5,50];26;27;False
[0,-37,33,-24,-32,-28,-24,12,-26,-19,-23,-15,-18,-17,-39,-1,-10,18,-48];0;15;False
[-34,-39,33,0,17,-43,27,0,0,-41,2,-13,-33,-2,-36,-33,43,-38,47,27,-14,-11,-28,34,44,42,-15,-31,12,-33,15,-16,40,-46,-50,-7,2,-16,2,-18,-42,41,0,26];42;42;True
[-41,28,44,30,-10,10,-38,-39,0,38,4,19,0,-26,-42,1,1,-42,-26,-37,-49,-17,25,49,49,0,36,22,36,34,-3,25,-13,26,26,-18,2,33,-26,-31,-35];25;34;False
[15,-5,-40,-12,13,29,0,-45,0,-37,36,-47,0,-44,3,-6,0,-31,48,-11,-15,18,49,37];16;17;False
[-16,-18,-31,42,-30,3,11,34,0,19,-37,0,-12,-47,0,-35,10,21,-24,2,48,-40,2,36,27,-39,34,35,45];14;22;False
[15,-7,0,0,0,34,32,0,0,11];8;8;True
[-42,20,-44,-41,-38,47,-19,9,20,19,-37,28,-46,19,-24,-43,0,46,45,-44,28,-7,29,23,-4,-24,30,18,-39,-47,-33,-43,14,-38,4,48,3,50,4];16;32;False
[31,0,0,5,0,0,-50,0,30];7;7;True
[-10,2,20,48,11,-8,-25,22,0,-16,-16,0,0,22,-9,4,25,39,-21,7,-25,-29,-31,-22,-42,37,0,-24,-25,23,23,47,-33,-37,0,26,48,-9,-50];34;32;False
[1,-23,25,33,5,0,3,-41,15,3,0,-29,0,8,-28,-5,-18,9,0,-35,12,0,-30,42,17,-9,10,-47,17,12,-35,-10,8,47,0,-3,-44,-31,22,21,-28];34;34;True
[24,2,34,21,-26,45,0,-40,-4,-31,30,4,-44];6;6;True
[38,0,0,-23,0];4;4;True
[1,-29,10,-2,-33,-6,41,-6,19,35,-23,0,0,-37,0,39,5];14;15;False
[16,-16,50,21,-8,41,-27,0,21,-48,-29,29,-18,-50,-40,-9,27,10,19,-10,0,41,-21,0,-36,50,-49,0,-24,25,-34,-42,24,0,-19,-2,28,39,-43];33;32;False
[0,-19,-8,48,0,21,-45,12,-45,3,0,45,40,39,13,16,37,-28,-5,-13,-15,44,8,-45,-29,49];10;19;False
[0,0,0,32,-41,0,29,-8,1,-8,-47,-49,-29,36,-49,4,46,41,-24,20,46,43,-34,0,-43,-35,49,38,-2,3,-30,-40,17,34];23;32;False
[-40,27,-28,-5,0,0,41,5,0,-9,0,42,48,0,-10,-18,-16,27,6,-13,-35];13;14;False
[-27,-34,45,-20,-44,-27,14,-50,0,48,28,3,-12,16,20,-31,-9,0,34,-32,8,-1,32,-20,34,1,31,-29,-3,-45,20,44,33,-38,43,-36,-31,-35,26,-37];17;33;False
[-32,33,14,50,22,-29,-48,-42,0,-30,-8,0,42,24,2,0,46,-41,5,-4,0,-11,-36,0,10,35];23;24;False
[7,48,34,3,30,0,-8,-50,50,-20,-15,14,-43,25,-41,47,-17,-3,-30,23,-45,-10,-26,-40,-18,-17,-45,13,49,-9,-18,-10,43];5;26;False
[-35,40,10,-36,27,-45,5,-46,-27,12,-31,-28,-19,44,-36,24,44,44,3,23,-26,0,0,-21,-13,-9];22;19;False
[5,38,10,1,-46,-9,11,38,-14,0,-48,15,23,0,24,-11,45,44,-29,-17,-41,0,-18,48,34,-22,27,-32,-7,-24,13,-41,-43,16,-47,34,-42,24,-29,43,39,-35,35,-23];21;37;False
[-34,41,22,-48,0,14,-44,-49,-28,0,10,-39,15,-42,-11,0,28,3,0,-9,16,-38];18;15;False
[-9,-24,-30,-27,-27,-43,29,-23,0,2,6,25,16,-38,22,50,5,5,-29,10,-26,-18,0,-7,0,-37,-35,34,-47,-7,-24,37,19,-43,-27,0,-6,-11,-33,-37,-30,43,-13,-8,0,-9];44;39;False
[-31,-44,39,41,40,3,40,0,-40,-10,-28,32,46,35,-39,-7,37,16,20,-30,-9,-2,3,-15,43];7;18;False
[-9,-41,0,-22,1,0,-10,0,-24,-17,0,0,15,0];13;13;True
[0,33,-22,-5,-37,6,0,-26,21,5,44,-15,39,46,0,-30,-14,-1,0,-23,50,29,27,-5,35,-2,28,-10,-13,-2,35,50,-25,-43,-48,-15,-8];18;30;False
[40,13,5,4,-39,5,27,0,-49,-2,46,-23,-29,41,-42,41,43,23,18,5,33,18,5,-22,24,38,-40,45,-42,-14,-35,31,49,-12,23,-3,-26,35,19,-18,-43,27,-11];7;36;False
[-40,-19,27,45,-15,-38,11,-1,21,28,7,-23,33,31,-9,-5,-45,-50,45,39,35,21,-45,0,15,16,31,0,0,8,19,-43,18,39,15,13,31,13,36,24,-36,9,13,36];28;37;False
[11,-25,0,-21,0,-3,27,-47,-20,11,3,0,31,-43,0,0,-44,25,32,2,-43,0];21;21;True
[0,18,20,-42,-45,0,30,0,19,-40,-43,-21,-42,33,0,-4,-16,-35,-16,-21];14;14;True
[-48,0,0,-29,-27,7,0,-10,0,-16,3,0,23,31,-49,2,40,14,-14,-15];11;13;False
[-50,-30,-23,10,15,44,-22,0,-32,-40,-38,-28,-46,-3,47,-15,-47,27,34,-41,-24,25,15,20,-16,21,-50,-47,-1,35,46,-26];7;25;False
[21,39,-26,-9,-15,13,-13,-25,0,6,2,-32,-7,-40,-3,-23,1,-50,-16,16,-19,11,-7,50,0,-26,20,7,37,37,-42,0,-33,-28,-18,-5,-50,9,-9,49,43];31;34;False
[29,-30,0,-37,-9,0,0,-19,-49,0,0,0];11;11;True
[0,0,-44,0,-40,14,31,41,21,-16,2,-11,41,5,17,39,7,0];17;17;True
[30,0,0,0,28,0,0,47,0,-4];8;6;False
[-39,28,0,-13,0,0,-36,-43,39,0,0,26,19,11,-33,0,30,41,-18,-43,-37,-30,12,-4,0,-30];24;19;False
[-42,-40,0,30,45,7,1,-43];2;3;False
[0,6,0,0,-6,0,9,-42,-48,-36,0,-39,-25,-30];10;11;False
[-10,-38,-38,0,0,26,0,-25,26];6;6;True
[16,6,-6,-33,-49,-22,0,-30,48,23,-49,0,16,28,41,-5,-44,7,23,2,-22,-15,26,50,14,3,-42,0,0,-42,34,25,-14,-32,0,-30,2,41,21,11,-41,-5,-20];34;36;False
[-4,-46,43,16,-45,-28,2,-7,36,24,7,15,20,4,-11,16,14,41,-47,4,31,-20,24,-31,-6,-22,-21,13,39,27,0,-42,-42,-30,0,23,-39,17,24,-19];34;33;False
[-1,-44,0,-1,41,0,1,28,0,35];8;8;True
[41,48,-47,-40,-1,-8,22,0,14,-18,24,-22,-46,-16,-21,30,-13,35,-2,-35,1,44,14,0,-20,33,5,0,46,32,-22,-38,28];27;26;False
[-5,35,0,-29,35,-21,-25,28,-34,0,0,0,8,-14,0,-5,0];16;16;True
[42,0,-3,-45,-18,-8,-37,39,36,0,0,-49,33,34,-9,50,6,0];17;17;True
[0,26,23,-25,-2,10,-43,-38,-30,-38,0,40,3,-42,20,0,34,47,-40,42,-29,-4,-33,10,-10,13,32,-40,-2,1,0,14,5,0,33];33;33;True
[0,-41,-19,15,35,0,0,0,8,-6,39,20,0,30,39,14,-15,43,15];12;12;True
[-37,-14,38,0,2,45,-32,0,5,-1,-5,1,-43,15,10,-1,-48,38,-40,17,-1,-37,49,34,14,18,29,0,-20,-13,32,-24,-33,-28,32,16];27;29;False
[-16,0,0,-4,-36,31,46,0,-23,0,44,-40,32,-16,0];14;14;True
[-41,0,-15,0,-22,-14,0,0,12,-6,-43,0,-42,-47,-34,9,-16];11;14;False
[0,-32,-39,-12,0,0,0,41,0,-8,0,-15,47,14,0,-3,-39,25,-17,28];14;14;True
[-13,14,-29,-9,-38,-9,31,27,-50,15,31,-31,-20,23,38,10,0,29,5,21,9,39,-32,6,14,36,-13,-41,4,0,0,14,-36,-41,-34,42,-26,-33,-29,-31,-17,9,37,-42];30;37;False
[1,40,-39,-24,47,-13,-39,35,0,37,48,-34,35,3,30,-41,15,-22,-13,28,48,25,0,37,2,-14,33,30,33,50,4,-36,-12,25,43,49,16,-32,-49,16,9,-31,-20,-2];22;37;False
[-18,29,-48,0,0,23,0,0,-1,0,-17,22,0,6];12;12;True
[-36,0,-26,-27,8,4,33,0,-13,-40,33,47,0,17,20,8,-36,49,0,2,-32,-40,-27,11,0,-24,19,19,34,42,-17,-44,-8,21,-12,-17,22,-28,5];24;32;False
[-14,13,-41,23,-12,33,50,11,-2,34,-31,-18,42,38,-46,38,-31,25,24,-23,9,-6,21,-13,-36,16,36,16,14,-43,-49,0,47];31;31;True
[0,0,0,0,43,-48,0];6;6;True
[48,-47,-31,4,-32,12,10,5,0,0,-18,-2,0,46,-36,0,0,0];17;17;True
[0,0,0,35,29,-8,-4];2;4;False
[0,-16,-50,0,0,-17,0,0];7;7;True
[6,-20,0,-4,21,0,0,0,-49,-17,0,36,45,-28];10;9;False
[-32,-40,-23,-40,-22,20,-31,10,-2,24,46,-4,-41,-45,37,-14,0,-6,50,0,-28,-48,-23,1,1,-2,21,-23,8,15,-41,3,0,-34,-39,15,36,-39,-19,-38,-39,-7,-3];32;36;False
[-50,40,-30,0,0,-31,0,9,-44,-9,1,50,49,5,0,35,32,-28,18,1,40,24,-46,1,33,0,8];25;25;True
[42,-48,-41,8,34,9,-35,31,38,-39,-18,-42,-32,0,-27,-34,15,-46,-12,31,13,1,-37,-12,37,32,42,0,-6,18,-15];27;24;False
[40,0,37,39,-36,-1,-32,8,4,11,0,46,19,-10,-35,43,0,0,0,0,24,-13,20,-35,20,40,-48];19;20;False
[-21,-3,-49,0,25,41,16,19,41,-43,-26,0,0,1,44];12;13;False
[43,-15,-48,-26,33,-49,19,43,-47,9,-11,0,0,46,-30,17,0,-13,28,3,-44,-19,-17,16,21,42,14,-1,39,16,-2,-34,-42];16;26;False
[0,-40,12,13,0,-32,-18,13,-6,22,-27,5,-50,50,1,-16,34,27,10,-6,22,19,39,44,3,-40,-21,-21,15,-24,-9,-40];4;25;False
[0,45,-23,0,28,-3,0,0,-35,22,18,-11,-45,-32,6,2,32,-28,-9,40,1,7,-33,-20,-44,48,34,2,-34,13,-30,0,27,-42,-27,4,33,11];31;31;True
[-14,15,3,3,-17,0,-7,-1,13,0,-19,-17,22,-28,-41,-41,31,-13,-31];9;12;False
[-38,0,0,0,7,14,0,-24,0,-30,20,-23,1,-47,-16,8,0];16;16;True
[31,-10,-10,26,-2,2,41,0,-19,-15,-6,30,-38,-41,8,-24,-30,8,0,-35,29,-30,-26,0,8,-30,26,38,5,-1];23;23;True
[-32,-27,0,-30,-43,-14,35,2,38,5,3,13,0,-29,7,-25,1,-24,7,37,-33,39,-22,44,-34,-2,-30,0,31,-12,-47,9];27;25;False
[26,16,-42,0,0,-23,-47,1,46,-38,-7,48,-42,-4,8,25,-48,-35];4;11;False
[23,-2,-9,50,26,-29,-9,-24,-48,0,0,30,-27,-8,3,9,30,0,38,0,31,26,43,-38,0,3,26,10,0,16,-13];28;24;False
[0,0,-12,-26,-12,12,0,49,0,33,35,0,0,27];12;12;True
[0,-20,0,-26,45,0,26,8,13];5;7;False
[7,0,0,34,47,0,0,26,26,44,0,-6,7,28,-19,39,-10,0,0,31,-38,0,-14,-44];21;17;False
[11,-2,3,32,0,-46,-20,14,11,-14,-42,17,-33,34,5,28,-44,-29,41,0,-24,28,26,17,8,-12,-31,-34,13,-27,33,-27,7];19;26;False
[-11,-41,-5,-21,-7,44,-6,2,32,-5,-42,40,-23,0,11,49,23,-1,-36,-21,19,-47,-46,-42,5,-37,14,15,11,-45,29,0,42,0,0,34,-49,0,-36,31,-47,7,23];37;36;False
[17,3,9,26,45,40,-14,-35,-20,0,-50,0,-26,-20,0,8];14;14;True
[42,-42,0,0,48,3,0,17,-1,20,-25,-47,40,43,18,-12,0,12,-16,0,9,-46,1,46,-30,38,0,35,-28];26;22;False
[-12,30,-3,-37,-35,0,-35,-18,-32,13,-46,0,48,-46,-8,-41,-41,-24,0,29,14,-37,-31,-35,0,20,-1,0];27;27;True
[-6,33,-15,46,-9,17,-41,22,2,49,-48,-21,0,-17,19,-23,-3,39,-48,-40,14,-29,6,12,-47,-33,0,40,2,38,37,21];26;30;False
[36,-38,-3,-10,0,-5,34,15,-43,7,14,-32,-8,33,-7,-34,7,30,-1,-6,-28,-44,-33,0,-20,-27,-7,-30,-33,-14,49,-44,-3,-27,25,0,-50,7,25,20];35;33;False
[5,0,26,-31,30,30,17,-13,0,40,41,-29,-21,0,0,-27,-35,-10];14;11;False
[0,3,1,31,5,-3,-39,-39,0,0,9,-3,0,-33,0,29,0,47,-14];16;12;False
[-9,-20,-11,15,7,-26,26,25,-44,-45,38,28,-7,9,15,6,3,-26,50,-16,-42,-1,18,-15,-6,-50,-4,-31,-38,29,30,0,-26,-42,-19,-5,47,-29,-19,17];31;33;False
[20,48,22,-42,-26,-42,-42,0,-28,-47,-24,-37,5,-31,27,-43,-16,-7,-45,0,0,37,17,19,-25,-26,-10,20];20;21;False
[3,42,-43,-17,30,-48,44,7,-22,0,48,-47,-44,-27,0,0,-43,-5,-27,22,-37,36,29,13,-49,21,19,10,-49];15;22;False
[22,3,0,11,-9,-26,46,-46,-3,23,-13,0,-2,13,-37,-47,0,-2,5,-2,0,0,-12,-31,-30,5,-20,8,-32,11,46,-17,-26,36,-40,-16,13,-37,-42,-40,-17,15,47,41,34];21;38;False
[36,48,26,0,31,0,0,0,0,-49,-14,4,29,46,-33,-40,-19,-40,-36,22,31,-12,-44,-24];8;17;False
[-15,-30,17,-15,-48,-12,-13,-13,20,-42,-39,22,34,19,49,36,-29,13,-1,-30,9,-37,-19,13,-37,-26,19,-11,10,22,-14,24,-28,49,27,-2,33,0,-2,30,43,-37,-38];37;36;False
[-23,3,-50,-32,-26,-29,10,4,-12,-31,-8,-11,13,0,-23,-4,0,35,-37,35,0,38,-40,35,40,-29,1,0,48,39,0,7,10,-20,37,-4,-15,34,49,48,43,0,25,25];41;42;False
[-37,29,-48,18,11,11,-30,48,0,23,-17];8;4;False
[48,25,39,-6,-25,37,39,-34,-11,50,-47,12,5,0,-26,0,-32,0,0,6,0,35,-39,40,32,47,-28,35,-47,0,-43,1,40,-3,48,8];29;29;True
[0,34,8,-14,29,-43,20,39,12,27,-35,-24,-16,25,-1,-13,-28,19,23,-28,14,6,25,-5,22,-31,37,-1,-16,-6,27,5,-39,-7,39,-24,0,-41,46,-40,-13];36;34;False
[-18,-50,-31,-48,4,-42,-45,-26,29,0,-44,-2,31,-19,21,-25,22,44,-46,22,-12,-5,34,23,0,40,16,-9,-34,0,-11,34,-26,0,43];33;33;True
[48,-9,-11,0,-37,-1,16,18,0,0,18,-1,-37];9;8;False
[40,-22,-11,-16,0,43,0,-42,11,-49,23,39,30,0,0,-26,-10,22,22,-49,47,-50,5];14;16;False
[39,-40,45,-48,36,6,6,0,-24,-32,13,-22,0,-9,20,37,-11,0,8,-24,-16,-22,22,10,-34,27,-29,0,0,10,-30,-21,-26,10,-9,-8,2,-4];28;31;False
[-47,-26,-17,23,50,19,-13,-1,-38,14,50,-27,-43,20,32,0,45,13,-32,0];19;19;True
[0,0,0,49,-37,-40,0,6,0,48,38,47,28];8;11;False
[5,8,0,-7,11,-37,0,28,-32,3,13,15,45,1,14,-32,3,-13,-34,35,8,-50,-37,-19,-50,-8,14,-16,-27,38,-7,-9];6;25;False
[-42,37,10,40,-34,-27,-27,-49,9,-15,35,48,-18,0,22,-30,12,10,30,3,23,50,5,32,2,50,0,32,-45,1,11,-15,45,-26,11,0,-13,7,31,1,-7,-43,0,0,0];44;44;True
[15,6,50,-27,22,25,-27,28,20,37,16,18,0,-15,0,-33,-30,0,-24,-46,5,25,42,-48];17;17;True
[30,-33,22,-24,-20,10,0,-2,44,45,20,-16,27,12,-10,35,-10,-5];6;11;False
[49,45,0,0,40,35,21,0,-2,-28,-41,35,-28,-26,45,17,11,24,-41,28,21,0,-5,46,0,16,-20,-2,5,48,0];30;30;True
[0,-39,0,23,-19,0,21,0,1,-9,0,-20,0,7,-46,-2,-40,-40,8,-42,0,20,-20,39,29];20;18;False
[-23,6,-8,-38,18,19,7,-31,-22,-9,-38,27,5,-46,49,41,36,9,19,6,0,-14,33,9,20,-18,-3,0,-39,-19];27;23;False
[0,0,0,17,-30,9,27,27,-47,16,-46,2,0,0,44,-9,-4,31,-47,0,-26];19;14;False
[38,50,44,-18,-48,42,41,-44,-11,49,6,41,0,-8,41,-43,41,29,-11,-15,-48,42,0];22;22;True
[0,27,0,0,-24,4,-22,7,-6,-34,0,-32,0,-8,-17,2,-50,-9,8,0,-6];19;15;False
[-49,23,7,-35,1,-28,-31,11,37,16,6,6,0,-25,0,18,18,-9,23,23,0,-8,35,0,13,23,-19,7,-12,-15,9,40,32,-1,-48,32,26,0];37;37;True
[0,0,-1,-27,0,31,34,25,-1,0];9;9;True
[-40,16,0,0,-27,26];3;3;True
[0,-45,0,0,12,45];3;4;False
[31,0,-10,-20,-27,-39,34,20,-18,-46,0,-39,-10,-37,-19,35,19,-20,-25,-5,2,20,28,-45,38,-10,2,5,44,-17,-5,8,38,7,-5,-30];10;29;False
[0,0,-35,0,10];3;3;True
[-24,-50,-22,-24,0,-7,9,18,0,-35,0,46,0];12;12;True
[-8,0,0,3,0,0,0,0];7;7;True
[46,0,44,10,43,42,-19,-37,42,21,11,-7,-1,30,-37,-15,50,-19,-15,15,-29,27,40,-7,46,-16];1;19;False
[11,1,-14,1,-29,-29,-22,8,43,0,-18,0,-8,-50,37,26,-39,0,17,-35,27,23,28,0,-36,22,17,3,-18,-2,1,-32,0,-44,8,-41,-46,-32,0,29];38;38;True
[27,0,0,18,-12,7,-31,-28,22,4,48];2;4;False
[-2,0,39,27,-36,21,8,7,46,44,15,-43,-40,5];1;7;False
[0,0,-29,35,21,47,-24,-6,37,2,3,14,41,-31,22,-23,5,-17,-36,6,0,-2,47,6,-27,7,-29,-41,-44,-4,-45,-40,35,-45,24,-39,-31,31,0,-5];38;33;False
[-18,38,39,0,-27,10,31,-11,-38,-36,-47,25,-45,13,14,0,43,27,14,-46,0,8,0,-21,-13,36,8,11,-26,0,-32,-33];29;25;False
[36,41,-8,-2,16,30,-6,20,41,50,-35,31,-7,48,-17,33,-45,-30,0,43,23,6,-29,31,40,31,-49,46,-18,-39,-14,32,-11,0,-43,-43,-44,0,26,-31,-16,-4,-24,12];37;37;True
[0,0,8,33,18,0,-48,0,-35,5];7;5;False
[10,23,-35,11,0,-34,-41,-28,34,0,0,0,0,16,0];14;14;True
[21,36,26,50,-22,46,-29,-2,25,0,41,-49,-28,-28,-19,0,26,-39,-30,-23,-44,43,36,45,0,0,-16,-29,10,31,12,13];25;25;True
[-44,41,-37,-36,0,25,-22,37,0,-12,-27,38,37,44,5,-19,43,-10,-24,0,-46,-11,46,17,-16,-44,-38,-7,0,3,-14,41,14,9,1,19,12,-1,42,-9,26,-9,-44,44,41];28;38;False
[44,47,-31,5,48,-50,31,0,43,-38,44,23,-49,11,-44,8];7;9;False
[0,36,-20,0,-19,0,15,0,0,-45,0];10;10;True
[-31,-36,-46,-18,39,29,0,0,41,-37,41,0,36,14,-1,-31,0,6,41,-19,42,38,-9,-7,25,-6];16;19;False
[18,39,29,-10,-36,0,25,0,35,14,19,-8,25,40,1,19,10,-23,21,-18];7;13;False
[0,28,-4,33,0,0,49,0,-39,30,-15,3,29,-5,-12,-47,6,-39,27,-29,-44,-38,4,21,1,30,10,27,-40,-34,-43,1,12,16,0,-49,49,-11,39,30];34;33;False
